num__Chambres,num__Superficie_m2,num__DistanceRoute_m,num__AgeMaison,binary__Salon,binary__SalleDeBainInterieure,binary__Parking,binary__Meuble,binary__Jardin,nom__Quartier_Buyenzi,nom__Quartier_Bwiza,nom__Quartier_Cibitoke,nom__Quartier_Gasekebuye,nom__Quartier_Gihosha,nom__Quartier_Jabe,nom__Quartier_Kamenge,nom__Quartier_Kinama,nom__Quartier_Kinanira,nom__Quartier_Kiriri,nom__Quartier_Musaga,nom__Quartier_Ngagara,nom__Quartier_Nyakabiga,nom__Quartier_Rohero,LoyerMensuel_BIF,SurfaceParChambre,ChambresParSuperficie,DistanceLog,AgeMaisonLog,Age_Surface,Confort_Score,Confort_Surface,Confort_Chambres
2.0,122.0,281.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,629805,61.0,0.01639344262295082,5.641907070938114,3.1354942159291497,2684.0,0,0.0,0.0
4.0,217.0,286.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,774690,54.25,0.018433179723502304,5.659482215759621,3.044522437723423,4340.0,0,0.0,0.0
5.0,257.0,122.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451878,51.4,0.019455252918287938,4.812184355372417,3.1354942159291497,5654.0,0,0.0,0.0
2.0,127.0,170.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382743,63.5,0.015748031496062992,5.14166355650266,3.58351893845611,4445.0,0,0.0,0.0
3.0,125.0,52.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1208660,41.666666666666664,0.024,3.970291913552122,1.0986122886681096,250.0,0,0.0,0.0
5.0,221.0,90.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1098204,44.2,0.02262443438914027,4.51085950651685,3.6888794541139363,8619.0,0,0.0,0.0
3.0,155.0,63.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1681668,51.666666666666664,0.01935483870967742,4.1588830833596715,3.258096538021482,3875.0,0,0.0,0.0
4.0,144.0,265.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1059409,36.0,0.027777777777777776,5.583496308781699,2.833213344056216,2304.0,0,0.0,0.0
4.0,181.0,64.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182846,45.25,0.022099447513812154,4.174387269895637,3.2188758248682006,4344.0,0,0.0,0.0
1.0,47.0,251.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177224,47.0,0.02127659574468085,5.529429087511423,2.9444389791664403,846.0,0,0.0,0.0
2.0,105.0,157.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,705524,52.5,0.01904761904761905,5.062595033026967,2.302585092994046,945.0,0,0.0,0.0
3.0,169.0,76.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1995431,56.333333333333336,0.01775147928994083,4.343805421853684,3.4965075614664802,5408.0,0,0.0,0.0
4.0,208.0,186.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109415,52.0,0.019230769230769232,5.231108616854587,3.295836866004329,5408.0,0,0.0,0.0
1.0,58.0,170.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807331,58.0,0.017241379310344827,5.14166355650266,3.6635616461296463,2204.0,0,0.0,0.0
6.0,285.0,200.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2600000,47.5,0.021052631578947368,5.303304908059076,3.091042453358316,5985.0,0,0.0,0.0
2.0,85.0,108.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1224926,42.5,0.023529411764705882,4.6913478822291435,3.091042453358316,1785.0,0,0.0,0.0
5.0,216.0,249.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784084,43.2,0.023148148148148147,5.521460917862246,2.0794415416798357,1512.0,0,0.0,0.0
6.0,267.0,209.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036681,44.5,0.02247191011235955,5.3471075307174685,3.4965075614664802,8544.0,0,0.0,0.0
6.0,255.0,275.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,42.5,0.023529411764705882,5.62040086571715,2.9444389791664403,4590.0,0,0.0,0.0
4.0,204.0,153.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,706249,51.0,0.0196078431372549,5.0369526024136295,1.0986122886681096,408.0,0,0.0,0.0
6.0,169.0,206.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363592,28.166666666666668,0.03550295857988166,5.332718793265369,3.6375861597263857,6253.0,0,0.0,0.0
1.0,34.0,83.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,782756,34.0,0.029411764705882353,4.430816798843313,2.5649493574615367,408.0,0,0.0,0.0
1.0,30.0,24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,620225,30.0,0.03333333333333333,3.2188758248682006,2.4849066497880004,330.0,0,0.0,0.0
4.0,217.0,76.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549844,54.25,0.018433179723502304,4.343805421853684,2.302585092994046,1953.0,0,0.0,0.0
4.0,208.0,50.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1094619,52.0,0.019230769230769232,3.9318256327243257,3.1354942159291497,4576.0,0,0.0,0.0
3.0,174.0,150.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,849594,58.0,0.017241379310344827,5.017279836814924,3.044522437723423,3480.0,0,0.0,0.0
5.0,217.0,208.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934177,43.4,0.02304147465437788,5.342334251964811,2.1972245773362196,1736.0,0,0.0,0.0
1.0,81.0,234.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656710,81.0,0.012345679012345678,5.459585514144159,2.302585092994046,729.0,0,0.0,0.0
1.0,34.0,153.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611730,34.0,0.029411764705882353,5.0369526024136295,3.1354942159291497,748.0,0,0.0,0.0
6.0,251.0,116.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462288,41.833333333333336,0.02390438247011952,4.762173934797756,3.4657359027997265,7781.0,0,0.0,0.0
1.0,30.0,64.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142096,30.0,0.03333333333333333,4.174387269895637,2.639057329615259,390.0,0,0.0,0.0
6.0,169.0,250.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1320592,28.166666666666668,0.03550295857988166,5.5254529391317835,3.5553480614894135,5746.0,0,0.0,0.0
3.0,164.0,300.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2294975,54.666666666666664,0.018292682926829267,5.707110264748875,3.1354942159291497,3608.0,0,0.0,0.0
1.0,169.0,153.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,455996,169.0,0.005917159763313609,5.0369526024136295,0.0,0.0,0,0.0,0.0
1.0,77.0,208.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,408430,77.0,0.012987012987012988,5.342334251964811,3.2188758248682006,1848.0,0,0.0,0.0
6.0,309.0,288.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103996,51.5,0.019417475728155338,5.666426688112432,3.4657359027997265,9579.0,0,0.0,0.0
2.0,114.0,153.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360162,57.0,0.017543859649122806,5.0369526024136295,3.332204510175204,3078.0,0,0.0,0.0
1.0,49.0,205.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136149,49.0,0.02040816326530612,5.327876168789581,2.5649493574615367,588.0,0,0.0,0.0
5.0,217.0,114.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002192,43.4,0.02304147465437788,4.74493212836325,2.833213344056216,3472.0,0,0.0,0.0
3.0,132.0,48.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742264,44.0,0.022727272727272728,3.8918202981106265,2.4849066497880004,1452.0,0,0.0,0.0
4.0,187.0,298.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1307156,46.75,0.0213903743315508,5.700443573390686,3.5553480614894135,6358.0,0,0.0,0.0
6.0,286.0,243.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209913,47.666666666666664,0.02097902097902098,5.497168225293202,3.091042453358316,6006.0,0,0.0,0.0
4.0,169.0,209.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,42.25,0.023668639053254437,5.3471075307174685,2.5649493574615367,2028.0,0,0.0,0.0
4.0,73.0,80.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317276,18.25,0.0547945205479452,4.394449154672439,3.4965075614664802,2336.0,0,0.0,0.0
5.0,253.0,281.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1460564,50.6,0.019762845849802372,5.641907070938114,2.639057329615259,3289.0,0,0.0,0.0
6.0,260.0,271.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1782047,43.333333333333336,0.023076923076923078,5.605802066295998,1.0986122886681096,520.0,0,0.0,0.0
3.0,168.0,43.0,30.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945838,56.0,0.017857142857142856,3.784189633918261,3.4339872044851463,5040.0,0,0.0,0.0
4.0,205.0,280.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046949,51.25,0.01951219512195122,5.638354669333745,1.791759469228055,1025.0,0,0.0,0.0
4.0,190.0,260.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1377223,47.5,0.021052631578947368,5.564520407322694,2.0794415416798357,1330.0,0,0.0,0.0
6.0,303.0,79.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1354551,50.5,0.019801980198019802,4.382026634673881,3.4657359027997265,9393.0,0,0.0,0.0
6.0,284.0,179.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1028999,47.333333333333336,0.02112676056338028,5.19295685089021,2.772588722239781,4260.0,0,0.0,0.0
5.0,257.0,122.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451878,51.4,0.019455252918287938,4.812184355372417,3.1354942159291497,5654.0,0,0.0,0.0
1.0,33.0,66.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250370,33.0,0.030303030303030304,4.204692619390966,3.367295829986474,924.0,0,0.0,0.0
2.0,120.0,153.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2291921,60.0,0.016666666666666666,5.0369526024136295,2.772588722239781,1800.0,0,0.0,0.0
1.0,61.0,33.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703178,61.0,0.01639344262295082,3.5263605246161616,3.6375861597263857,2257.0,0,0.0,0.0
4.0,164.0,228.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046104,41.0,0.024390243902439025,5.43372200355424,3.044522437723423,3280.0,0,0.0,0.0
1.0,35.0,51.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2500000,35.0,0.02857142857142857,3.9512437185814275,1.6094379124341003,140.0,0,0.0,0.0
1.0,83.0,159.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400447,83.0,0.012048192771084338,5.075173815233827,2.833213344056216,1328.0,0,0.0,0.0
4.0,79.0,10.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651976,19.75,0.05063291139240506,2.3978952727983707,3.044522437723423,1580.0,0,0.0,0.0
6.0,270.0,73.0,33.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716607,45.0,0.022222222222222223,4.304065093204169,3.5263605246161616,8910.0,0,0.0,0.0
4.0,192.0,41.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534589,48.0,0.020833333333333332,3.7376696182833684,3.6888794541139363,7488.0,0,0.0,0.0
3.0,119.0,60.0,30.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738158,39.666666666666664,0.025210084033613446,4.110873864173311,3.4339872044851463,3570.0,0,0.0,0.0
3.0,150.0,151.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885755,50.0,0.02,5.0238805208462765,1.791759469228055,750.0,0,0.0,0.0
1.0,78.0,68.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559685,78.0,0.01282051282051282,4.23410650459726,3.044522437723423,1560.0,0,0.0,0.0
4.0,175.0,51.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152457,43.75,0.022857142857142857,3.9512437185814275,3.044522437723423,3500.0,0,0.0,0.0
4.0,207.0,147.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867405,51.75,0.01932367149758454,4.997212273764115,3.044522437723423,4140.0,0,0.0,0.0
5.0,261.0,250.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323166,52.2,0.019157088122605363,5.5254529391317835,2.1972245773362196,2088.0,0,0.0,0.0
1.0,49.0,153.0,38.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134781,49.0,0.02040816326530612,5.0369526024136295,3.6635616461296463,1862.0,0,0.0,0.0
1.0,65.0,199.0,39.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900405,65.0,0.015384615384615385,5.298317366548036,3.6888794541139363,2535.0,0,0.0,0.0
5.0,223.0,108.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1515492,44.6,0.02242152466367713,4.6913478822291435,3.044522437723423,4460.0,0,0.0,0.0
1.0,64.0,195.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342357,64.0,0.015625,5.278114659230518,1.9459101490553132,384.0,0,0.0,0.0
4.0,191.0,40.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1661275,47.75,0.020942408376963352,3.713572066704308,3.367295829986474,5348.0,0,0.0,0.0
4.0,240.0,210.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1663240,60.0,0.016666666666666666,5.351858133476067,2.833213344056216,3840.0,0,0.0,0.0
4.0,294.0,66.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1013672,73.5,0.013605442176870748,4.204692619390966,2.1972245773362196,2352.0,0,0.0,0.0
2.0,97.0,153.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340768,48.5,0.020618556701030927,5.0369526024136295,2.70805020110221,1358.0,0,0.0,0.0
5.0,228.0,153.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1709901,45.6,0.021929824561403508,5.0369526024136295,1.6094379124341003,912.0,0,0.0,0.0
5.0,227.0,129.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1780093,45.4,0.022026431718061675,4.867534450455582,3.5553480614894135,7718.0,0,0.0,0.0
6.0,290.0,251.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024510,48.333333333333336,0.020689655172413793,5.529429087511423,3.258096538021482,7250.0,0,0.0,0.0
6.0,278.0,211.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693275,46.333333333333336,0.02158273381294964,5.356586274672012,3.091042453358316,5838.0,0,0.0,0.0
1.0,43.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306610,43.0,0.023255813953488372,3.5553480614894135,0.6931471805599453,43.0,0,0.0,0.0
6.0,309.0,140.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283770,51.5,0.019417475728155338,4.948759890378168,3.1780538303479458,7107.0,0,0.0,0.0
5.0,251.0,74.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553092,50.2,0.0199203187250996,4.31748811353631,2.4849066497880004,2761.0,0,0.0,0.0
6.0,287.0,24.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2600000,47.833333333333336,0.020905923344947737,3.2188758248682006,3.4339872044851463,8610.0,0,0.0,0.0
6.0,286.0,153.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1744504,47.666666666666664,0.02097902097902098,5.0369526024136295,1.791759469228055,1430.0,0,0.0,0.0
2.0,115.0,165.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682714,57.5,0.017391304347826087,5.111987788356544,3.044522437723423,2300.0,0,0.0,0.0
4.0,174.0,246.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,978257,43.5,0.022988505747126436,5.5093883366279774,3.044522437723423,3480.0,0,0.0,0.0
6.0,275.0,174.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537399,45.833333333333336,0.02181818181818182,5.1647859739235145,2.995732273553991,5225.0,0,0.0,0.0
4.0,168.0,138.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,702286,42.0,0.023809523809523808,4.9344739331306915,3.6109179126442243,6048.0,0,0.0,0.0
5.0,225.0,142.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2600000,45.0,0.022222222222222223,4.962844630259907,2.302585092994046,2025.0,0,0.0,0.0
1.0,30.0,153.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,516258,30.0,0.03333333333333333,5.0369526024136295,2.0794415416798357,210.0,0,0.0,0.0
2.0,102.0,30.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550558,51.0,0.0196078431372549,3.4339872044851463,2.8903717578961645,1734.0,0,0.0,0.0
4.0,167.0,177.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,801099,41.75,0.023952095808383235,5.181783550292085,2.8903717578961645,2839.0,0,0.0,0.0
4.0,55.0,154.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761904,13.75,0.07272727272727272,5.043425116919247,0.6931471805599453,55.0,0,0.0,0.0
6.0,264.0,154.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1635774,44.0,0.022727272727272728,5.043425116919247,3.367295829986474,7392.0,0,0.0,0.0
1.0,42.0,196.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354049,42.0,0.023809523809523808,5.2832037287379885,3.2188758248682006,1008.0,0,0.0,0.0
6.0,271.0,280.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1042623,45.166666666666664,0.02214022140221402,5.638354669333745,2.833213344056216,4336.0,0,0.0,0.0
